dt x z theta phi_a v_a new_xc new_d_theta phi_t v_t
0.0080 -2.7783 6.9696 -11.1000 0.3988 2.3986 1.2783 -12.6708 0.3990 2.3980
0.0080 -2.7762 6.9886 -11.1063 0.3988 2.3986 1.2762 -12.6771 0.3990 2.3980
0.0080 -2.7739 7.0077 -11.1126 0.3988 2.3986 1.2739 -12.6834 0.3990 2.3980
0.0080 -2.7716 7.0267 -11.1190 0.3988 2.3986 1.2716 -12.6898 0.3990 2.3980
0.0080 -2.7691 7.0458 -11.1253 0.3988 2.3986 1.2691 -12.6961 0.3990 2.3980
0.0080 -2.7665 7.0648 -11.1316 0.3988 2.3986 1.2665 -12.7024 0.3990 2.3980
0.0080 -2.7638 7.0838 -11.1379 0.3988 2.3986 1.2638 -12.7087 0.3990 2.3980
0.0080 -2.7609 7.1028 -11.1442 0.3988 2.3986 1.2609 -12.7150 0.3990 2.3980
0.0080 -2.7580 7.1217 -11.1506 0.3988 2.3986 1.2580 -12.7214 0.3990 2.3980
0.0080 -2.7549 7.1407 -11.1569 0.3988 2.3986 1.2549 -12.7277 0.3990 2.3980
0.0080 -2.7517 7.1596 -11.1632 0.3988 2.3986 1.2517 -12.7340 0.3990 2.3980
0.0080 -2.7484 7.1785 -11.1695 0.3988 2.3986 1.2484 -12.7403 0.3990 2.3980
0.0080 -2.7449 7.1974 -11.1758 0.3988 2.3986 1.2449 -12.7466 0.3990 2.3980
0.0080 -2.7414 7.2162 -11.1821 0.3988 2.3986 1.2414 -12.7529 0.3990 2.3980
0.0080 -2.7377 7.2350 -11.1885 0.3988 2.3986 1.2377 -12.7593 0.3990 2.3980
0.0080 -2.7339 7.2539 -11.1948 0.3988 2.3986 1.2339 -12.7656 0.3990 2.3980
0.0080 -2.7300 7.2726 -11.2011 0.3988 2.3986 1.2300 -12.7719 0.3990 2.3980
0.0080 -2.7259 7.2914 -11.2074 0.3988 2.3986 1.2259 -12.7782 0.3990 2.3980
0.0080 -2.7218 7.3101 -11.2137 0.3988 2.3986 1.2218 -12.7845 0.3990 2.3980
0.0080 -2.7175 7.3288 -11.2201 0.3988 2.3986 1.2175 -12.7908 0.3990 2.3980
0.0080 -2.7131 7.3475 -11.2264 0.3988 2.3986 1.2131 -12.7972 0.3990 2.3980
0.0080 -2.7086 7.3662 -11.2327 0.3988 2.3986 1.2086 -12.8035 0.3990 2.3980
0.0070 -2.7046 7.3825 -11.2382 0.3988 2.3986 1.2046 -12.8090 0.3990 2.3980
0.0070 -2.7005 7.3987 -11.2437 0.3988 2.3986 1.2005 -12.8145 0.3990 2.3980
0.0070 -2.6962 7.4150 -11.2493 0.3988 2.3986 1.1962 -12.8201 0.3990 2.3980
0.0070 -2.6919 7.4312 -11.2548 0.3988 2.3986 1.1919 -12.8256 0.3990 2.3980
0.0070 -2.6876 7.4474 -11.2603 0.3988 2.3986 1.1876 -12.8311 0.3990 2.3980
0.0100 -2.6811 7.4705 -11.2682 0.3988 2.3986 1.1811 -12.8390 0.3990 2.3980
0.0070 -2.6765 7.4867 -11.2738 0.3988 2.3986 1.1765 -12.8445 0.3990 2.3980
0.0070 -2.6718 7.5028 -11.2793 0.3988 2.3986 1.1718 -12.8501 0.3990 2.3980
0.0070 -2.6670 7.5189 -11.2848 0.3988 2.3986 1.1670 -12.8556 0.3990 2.3980
0.0070 -2.6621 7.5350 -11.2903 0.3988 2.3986 1.1621 -12.8611 0.3990 2.3980
0.0070 -2.6571 7.5510 -11.2959 0.3988 2.3986 1.1571 -12.8667 0.3990 2.3980
0.0070 -2.6521 7.5670 -11.3014 0.3988 2.3986 1.1521 -12.8722 0.3990 2.3980
0.0070 -2.6470 7.5830 -11.3069 0.3988 2.3986 1.1470 -12.8777 0.3990 2.3980
0.0070 -2.6417 7.5989 -11.3124 0.3988 2.3986 1.1417 -12.8832 0.3990 2.3980
0.0070 -2.6364 7.6149 -11.3180 0.3988 2.3986 1.1364 -12.8888 0.3990 2.3980
0.0070 -2.6310 7.6308 -11.3235 0.3988 2.3986 1.1310 -12.8943 0.3990 2.3980
0.0070 -2.6255 7.6466 -11.3290 0.3988 2.3986 1.1255 -12.8998 0.3990 2.3980
0.0070 -2.6199 7.6625 -11.3346 0.3988 2.3986 1.1199 -12.9054 0.3990 2.3980
0.0070 -2.6142 7.6783 -11.3401 0.3988 2.3986 1.1142 -12.9109 0.3990 2.3980
0.0070 -2.6085 7.6940 -11.3456 0.3988 2.3986 1.1085 -12.9164 0.3990 2.3980
0.0070 -2.6026 7.7098 -11.3511 0.3988 2.3986 1.1026 -12.9219 0.3990 2.3980
0.0070 -2.5967 7.7255 -11.3567 0.3988 2.3986 1.0967 -12.9275 0.3990 2.3980
0.0080 -2.5898 7.7434 -11.3630 0.3988 2.3986 1.0898 -12.9338 0.3990 2.3980
0.0080 -2.5828 7.7613 -11.3693 0.3988 2.3986 1.0828 -12.9401 0.3990 2.3980
0.0080 -2.5757 7.7791 -11.3756 0.3988 2.3986 1.0757 -12.9464 0.3990 2.3980
0.0080 -2.5685 7.7969 -11.3819 0.3988 2.3986 1.0685 -12.9527 0.3990 2.3980
0.0080 -2.5611 7.8146 -11.3883 0.3988 2.3986 1.0611 -12.9591 0.3990 2.3980
0.0080 -2.5537 7.8323 -11.3946 0.3988 2.3986 1.0537 -12.9654 0.3990 2.3980
0.0080 -2.5461 7.8499 -11.4009 0.3988 2.3986 1.0461 -12.9717 0.3990 2.3980
0.0080 -2.5384 7.8675 -11.4072 0.3988 2.3986 1.0384 -12.9780 0.3990 2.3980
0.0080 -2.5306 7.8850 -11.4135 0.3988 2.3986 1.0306 -12.9843 0.3990 2.3980
0.0080 -2.5227 7.9025 -11.4199 0.3988 2.3986 1.0227 -12.9906 0.3990 2.3980
0.0080 -2.5147 7.9199 -11.4262 0.3988 2.3986 1.0147 -12.9970 0.3990 2.3980
0.0080 -2.5066 7.9373 -11.4325 0.3988 2.3986 1.0066 -13.0033 0.3990 2.3980
0.0080 -2.4984 7.9547 -11.4388 0.3988 2.3986 0.9984 -13.0096 0.3990 2.3980
0.0080 -2.4900 7.9719 -11.4451 0.3988 2.3986 0.9900 -13.0159 0.3990 2.3980
0.0080 -2.4816 7.9892 -11.4514 0.3988 2.3986 0.9816 -13.0222 0.3990 2.3980
0.0080 -2.4730 8.0064 -11.4578 0.3988 2.3986 0.9730 -13.0286 0.3990 2.3980
0.0080 -2.4644 8.0235 -11.4641 0.3988 2.3986 0.9644 -13.0349 0.3990 2.3980
0.0080 -2.4556 8.0405 -11.4704 0.3988 2.3986 0.9556 -13.0412 0.3990 2.3980
0.0080 -2.4467 8.0576 -11.4767 0.3988 2.3986 0.9467 -13.0475 0.3990 2.3980
0.0080 -2.4377 8.0745 -11.4830 0.3988 2.3986 0.9377 -13.0538 0.3990 2.3980
0.0080 -2.4286 8.0914 -11.4893 0.3988 2.3986 0.9286 -13.0601 0.3990 2.3980
0.0080 -2.4194 8.1082 -11.4957 0.3988 2.3986 0.9194 -13.0665 0.3990 2.3980
0.0080 -2.4101 8.1250 -11.5020 0.3988 2.3986 0.9101 -13.0728 0.3990 2.3980
0.0080 -2.4007 8.1417 -11.5083 0.3988 2.3986 0.9007 -13.0791 0.3990 2.3980
0.0080 -2.3912 8.1584 -11.5146 0.3988 2.3986 0.8912 -13.0854 0.3990 2.3980
0.0080 -2.3816 8.1750 -11.5209 0.3988 2.3986 0.8816 -13.0917 0.3990 2.3980
0.0080 -2.3718 8.1915 -11.5273 0.3988 2.3986 0.8718 -13.0980 0.3990 2.3980
0.0080 -2.3620 8.2080 -11.5336 0.3988 2.3986 0.8620 -13.1044 0.3990 2.3980
0.0080 -2.3521 8.2244 -11.5399 0.3988 2.3986 0.8521 -13.1107 0.3990 2.3980
0.0080 -2.3420 8.2408 -11.5462 0.3988 2.3986 0.8420 -13.1170 0.3990 2.3980
0.0080 -2.3319 8.2571 -11.5525 0.3988 2.3986 0.8319 -13.1233 0.3990 2.3980
0.0070 -2.3229 8.2713 -11.5581 0.3988 2.3986 0.8229 -13.1288 0.3990 2.3980
0.0070 -2.3139 8.2854 -11.5636 0.3988 2.3986 0.8139 -13.1344 0.3990 2.3980
0.0080 -2.3035 8.3015 -11.5699 0.3988 2.3986 0.8035 -13.1407 0.3990 2.3980
0.0080 -2.2929 8.3176 -11.5762 0.3988 2.3986 0.7929 -13.1470 0.3990 2.3980
0.0080 -2.2823 8.3336 -11.5825 0.3988 2.3986 0.7823 -13.1533 0.3990 2.3980
0.0080 -2.2716 8.3495 -11.5889 0.3988 2.3986 0.7716 -13.1596 0.3990 2.3980
0.0080 -2.2608 8.3653 -11.5952 0.3988 2.3986 0.7608 -13.1660 0.3990 2.3980
0.0080 -2.2498 8.3811 -11.6015 0.3988 2.3986 0.7498 -13.1723 0.3990 2.3980
0.0080 -2.2388 8.3968 -11.6078 0.3988 2.3986 0.7388 -13.1786 0.3990 2.3980
0.0080 -2.2277 8.4124 -11.6141 0.3988 2.3986 0.7277 -13.1849 0.3990 2.3980
0.0080 -2.2165 8.4280 -11.6204 0.3988 2.3986 0.7165 -13.1912 0.3990 2.3980
0.0080 -2.2051 8.4435 -11.6268 0.3988 2.3986 0.7051 -13.1976 0.3990 2.3980
0.0080 -2.1937 8.4589 -11.6331 0.3988 2.3986 0.6937 -13.2039 0.3990 2.3980
0.0080 -2.1822 8.4743 -11.6394 0.3988 2.3986 0.6822 -13.2102 0.3990 2.3980
0.0080 -2.1706 8.4895 -11.6457 0.3988 2.3986 0.6706 -13.2165 0.3990 2.3980
0.0070 -2.1603 8.5028 -11.6512 0.3988 2.3986 0.6603 -13.2220 0.3990 2.3980
0.0080 -2.1485 8.5180 -11.6576 0.3988 2.3986 0.6485 -13.2284 0.3990 2.3980
0.0080 -2.1367 8.5330 -11.6639 0.3988 2.3986 0.6367 -13.2347 0.3990 2.3980
0.0080 -2.1247 8.5480 -11.6702 0.3988 2.3986 0.6247 -13.2410 0.3990 2.3980
0.0080 -2.1126 8.5629 -11.6765 0.3988 2.3986 0.6126 -13.2473 0.3990 2.3980
0.0080 -2.1004 8.5778 -11.6828 0.3988 2.3986 0.6004 -13.2536 0.3990 2.3980
0.0080 -2.0881 8.5925 -11.6891 0.3988 2.3986 0.5881 -13.2599 0.3990 2.3980
0.0080 -2.0758 8.6072 -11.6955 0.3988 2.3986 0.5758 -13.2663 0.3990 2.3980
0.0080 -2.0633 8.6218 -11.7018 0.3988 2.3986 0.5633 -13.2726 0.3990 2.3980
0.0080 -2.0508 8.6363 -11.7081 0.3988 2.3986 0.5508 -13.2789 0.3990 2.3980
0.0080 -2.0382 8.6508 -11.7144 0.3988 2.3986 0.5382 -13.2852 0.3990 2.3980
0.0080 -2.0254 8.6651 -11.7207 0.3988 2.3986 0.5254 -13.2915 0.3990 2.3980
0.0080 -2.0126 8.6794 -11.7271 0.3988 2.3986 0.5126 -13.2978 0.3990 2.3980
0.0080 -1.9997 8.6936 -11.7334 0.3988 2.3986 0.4997 -13.3042 0.3990 2.3980
0.0080 -1.9867 8.7077 -11.7397 0.3988 2.3986 0.4867 -13.3105 0.3990 2.3980
0.0080 -1.9736 8.7217 -11.7460 0.3988 2.3986 0.4736 -13.3168 0.3990 2.3980
0.0080 -1.9604 8.7357 -11.7523 0.3988 2.3986 0.4604 -13.3231 0.3990 2.3980
0.0080 -1.9472 8.7496 -11.7586 0.3988 2.3986 0.4472 -13.3294 0.3990 2.3980
0.0080 -1.9338 8.7634 -11.7650 0.3988 2.3986 0.4338 -13.3358 0.3990 2.3980
0.0080 -1.9204 8.7771 -11.7713 0.3988 2.3986 0.4204 -13.3421 0.3990 2.3980
0.0080 -1.9069 8.7907 -11.7776 0.3988 2.3986 0.4069 -13.3484 0.3990 2.3980
0.0080 -1.8933 8.8042 -11.7839 0.3988 2.3986 0.3933 -13.3547 0.3990 2.3980
0.0080 -1.8796 8.8176 -11.7902 0.3988 2.3986 0.3796 -13.3610 0.3990 2.3980
0.0080 -1.8658 8.8310 -11.7965 0.3988 2.3986 0.3658 -13.3673 0.3990 2.3980
0.0080 -1.8519 8.8443 -11.8029 0.3988 2.3986 0.3519 -13.3737 0.3990 2.3980
0.0080 -1.8380 8.8574 -11.8092 0.3988 2.3986 0.3380 -13.3800 0.3990 2.3980
0.0080 -1.8240 8.8705 -11.8155 0.3988 2.3986 0.3240 -13.3863 0.3990 2.3980
0.0080 -1.8098 8.8835 -11.8218 0.3988 2.3986 0.3098 -13.3926 0.3990 2.3980
0.0080 -1.7956 8.8964 -11.8281 0.3988 2.3986 0.2956 -13.3989 0.3990 2.3980
0.0080 -1.7814 8.9093 -11.8345 0.3988 2.3986 0.2814 -13.4053 0.3990 2.3980
0.0080 -1.7670 8.9220 -11.8408 0.3988 2.3986 0.2670 -13.4116 0.3990 2.3980
0.0080 -1.7526 8.9346 -11.8471 0.3988 2.3986 0.2526 -13.4179 0.3990 2.3980
0.0080 -1.7381 8.9472 -11.8534 0.3988 2.3986 0.2381 -13.4242 0.3990 2.3980
0.0080 -1.7235 8.9597 -11.8597 0.3988 2.3986 0.2235 -13.4305 0.3990 2.3980
0.0080 -1.7088 8.9720 -11.8660 0.3988 2.3986 0.2088 -13.4368 0.3990 2.3980
0.0080 -1.6941 8.9843 -11.8724 0.3988 2.3986 0.1941 -13.4432 0.3990 2.3980
0.0080 -1.6792 8.9965 -11.8787 0.3988 2.3986 0.1792 -13.4495 0.3990 2.3980
0.0080 -1.6643 9.0086 -11.8850 0.3988 2.3986 0.1643 -13.4558 0.3990 2.3980
0.0080 -1.6493 9.0206 -11.8913 0.3988 2.3986 0.1493 -13.4621 0.3990 2.3980
0.0080 -1.6343 9.0325 -11.8976 0.3988 2.3986 0.1343 -13.4684 0.3990 2.3980
0.0080 -1.6192 9.0443 -11.9040 0.3988 2.3986 0.1192 -13.4747 0.3990 2.3980
0.0070 -1.6059 9.0545 -11.9095 0.3988 2.3986 0.1059 -13.4803 0.3990 2.3980
0.0080 -1.5906 9.0661 -11.9158 0.3988 2.3986 0.0906 -13.4866 0.3990 2.3980
0.0100 -1.5714 9.0805 -11.9237 0.3988 2.3986 0.0714 -13.4945 0.3990 2.3980
0.0070 -1.5579 9.0905 -11.9292 0.3988 2.3986 0.0579 -13.5000 0.3990 2.3980
0.0070 -1.5443 9.1004 -11.9347 0.3988 2.3986 0.0443 -13.5055 0.3990 2.3980
0.0070 -1.5307 9.1102 -11.9403 0.3988 2.3986 0.0307 -13.5111 0.3990 2.3980
0.0080 -1.5151 9.1214 -11.9466 0.3988 2.3986 0.0151 -13.5174 0.3990 2.3980
0.0070 -1.5014 9.1311 -11.9521 0.3988 2.3986 0.0014 -13.5229 0.3990 2.3980
0.0070 -1.4876 9.1407 -11.9577 0.3988 2.3986 -0.0124 -13.5284 0.3990 2.3980
0.0070 -1.4738 9.1502 -11.9632 0.3988 2.3986 -0.0262 -13.5340 0.3990 2.3980
0.0070 -1.4599 9.1596 -11.9687 0.3988 2.3986 -0.0401 -13.5395 0.3990 2.3980
0.0080 -1.4440 9.1703 -11.9750 0.3988 2.3986 -0.0560 -13.5458 0.3990 2.3980
0.0080 -1.4280 9.1809 -11.9813 0.3988 2.3986 -0.0720 -13.5521 0.3990 2.3980
0.0070 -1.4139 9.1901 -11.9869 0.3988 2.3986 -0.0861 -13.5577 0.3990 2.3980
0.0070 -1.3998 9.1993 -11.9924 0.3988 2.3986 -0.1002 -13.5632 0.3990 2.3980
0.0070 -1.3857 9.2083 -11.9979 0.3988 2.3986 -0.1143 -13.5687 0.3990 2.3980
0.0070 -1.3715 9.2172 -12.0035 0.3988 2.3986 -0.1285 -13.5743 0.3990 2.3980
0.0070 -1.3572 9.2261 -12.0090 0.3988 2.3986 -0.1428 -13.5798 0.3990 2.3980
0.0070 -1.3429 9.2349 -12.0145 0.3988 2.3986 -0.1571 -13.5853 0.3990 2.3980
0.0070 -1.3286 9.2437 -12.0200 0.3988 2.3986 -0.1714 -13.5908 0.3990 2.3980
0.0070 -1.3142 9.2523 -12.0256 0.3988 2.3986 -0.1858 -13.5964 0.3990 2.3980
0.0070 -1.2998 9.2609 -12.0311 0.3988 2.3986 -0.2002 -13.6019 0.3990 2.3980
0.0070 -1.2853 9.2694 -12.0366 0.3988 2.3986 -0.2147 -13.6074 0.3990 2.3980
0.0070 -1.2707 9.2778 -12.0422 0.3988 2.3986 -0.2293 -13.6129 0.3990 2.3980
0.0070 -1.2561 9.2861 -12.0477 0.3988 2.3986 -0.2439 -13.6185 0.3990 2.3980
0.0070 -1.2415 9.2943 -12.0532 0.3988 2.3986 -0.2585 -13.6240 0.3990 2.3980
0.0070 -1.2268 9.3025 -12.0587 0.3988 2.3986 -0.2732 -13.6295 0.3990 2.3980
0.0070 -1.2121 9.3106 -12.0643 0.3988 2.3986 -0.2879 -13.6351 0.3990 2.3980
0.0080 -1.1953 9.3197 -12.0706 0.3988 2.3986 -0.3047 -13.6414 0.3990 2.3980
0.0080 -1.1783 9.3287 -12.0769 0.3988 2.3986 -0.3217 -13.6477 0.3990 2.3980
0.0080 -1.1613 9.3376 -12.0832 0.3988 2.3986 -0.3387 -13.6540 0.3990 2.3980
0.0080 -1.1443 9.3464 -12.0895 0.3988 2.3986 -0.3557 -13.6603 0.3990 2.3980
0.0080 -1.1272 9.3551 -12.0959 0.3988 2.3986 -0.3728 -13.6666 0.3990 2.3980
0.0080 -1.1100 9.3637 -12.1022 0.3988 2.3986 -0.3900 -13.6730 0.3990 2.3980
0.0080 -1.0928 9.3722 -12.1085 0.3988 2.3986 -0.4072 -13.6793 0.3990 2.3980
0.0080 -1.0755 9.3806 -12.1148 0.3988 2.3986 -0.4245 -13.6856 0.3990 2.3980
0.0080 -1.0582 9.3888 -12.1211 0.3988 2.3986 -0.4418 -13.6919 0.3990 2.3980
0.0080 -1.0408 9.3970 -12.1274 0.3988 2.3986 -0.4592 -13.6982 0.3990 2.3980
0.0080 -1.0234 9.4050 -12.1338 0.3988 2.3986 -0.4766 -13.7046 0.3990 2.3980
0.0080 -1.0060 9.4130 -12.1401 0.3988 2.3986 -0.4940 -13.7109 0.3990 2.3980
0.0080 -0.9884 9.4208 -12.1464 0.3988 2.3986 -0.5116 -13.7172 0.3990 2.3980
0.0080 -0.9709 9.4285 -12.1527 0.3988 2.3986 -0.5291 -13.7235 0.3990 2.3980
0.0080 -0.9532 9.4361 -12.1590 0.3988 2.3986 -0.5468 -13.7298 0.3990 2.3980
0.0080 -0.9356 9.4436 -12.1653 0.3988 2.3986 -0.5644 -13.7361 0.3990 2.3980
0.0080 -0.9179 9.4510 -12.1717 0.3988 2.3986 -0.5821 -13.7425 0.3990 2.3980
0.0080 -0.9001 9.4583 -12.1780 0.3988 2.3986 -0.5999 -13.7488 0.3990 2.3980
0.0080 -0.8823 9.4654 -12.1843 0.3988 2.3986 -0.6177 -13.7551 0.3990 2.3980
0.0080 -0.8644 9.4725 -12.1906 0.3988 2.3986 -0.6356 -13.7614 0.3990 2.3980
0.0080 -0.8466 9.4794 -12.1969 0.3988 2.3986 -0.6534 -13.7677 0.3990 2.3980
0.0080 -0.8286 9.4862 -12.2033 0.3988 2.3986 -0.6714 -13.7741 0.3990 2.3980
0.0080 -0.8106 9.4929 -12.2096 0.3988 2.3986 -0.6894 -13.7804 0.3990 2.3980
0.0080 -0.7926 9.4995 -12.2159 0.3988 2.3986 -0.7074 -13.7867 0.3990 2.3980
0.0080 -0.7746 9.5060 -12.2222 0.3988 2.3986 -0.7254 -13.7930 0.3990 2.3980
0.0080 -0.7564 9.5123 -12.2285 0.3988 2.3986 -0.7436 -13.7993 0.3990 2.3980
0.0080 -0.7383 9.5186 -12.2348 0.3988 2.3986 -0.7617 -13.8056 0.3990 2.3980
0.0080 -0.7201 9.5247 -12.2412 0.3988 2.3986 -0.7799 -13.8120 0.3990 2.3980
0.0080 -0.7019 9.5307 -12.2475 0.3988 2.3986 -0.7981 -13.8183 0.3990 2.3980
0.0080 -0.6836 9.5366 -12.2538 0.3988 2.3986 -0.8164 -13.8246 0.3990 2.3980
0.0080 -0.6653 9.5424 -12.2601 0.3988 2.3986 -0.8347 -13.8309 0.3990 2.3980
0.0080 -0.6470 9.5481 -12.2664 0.3988 2.3986 -0.8530 -13.8372 0.3990 2.3980
0.0080 -0.6286 9.5536 -12.2728 0.3988 2.3986 -0.8714 -13.8435 0.3990 2.3980
0.0080 -0.6102 9.5591 -12.2791 0.3988 2.3986 -0.8898 -13.8499 0.3990 2.3980
0.0080 -0.5918 9.5644 -12.2854 0.3988 2.3986 -0.9082 -13.8562 0.3990 2.3980
0.0080 -0.5733 9.5696 -12.2917 0.3988 2.3986 -0.9267 -13.8625 0.3990 2.3980
0.0080 -0.5548 9.5747 -12.2980 0.3988 2.3986 -0.9452 -13.8688 0.3990 2.3980
0.0080 -0.5363 9.5796 -12.3043 0.3988 2.3986 -0.9637 -13.8751 0.3990 2.3980
0.0080 -0.5177 9.5845 -12.3107 0.3988 2.3986 -0.9823 -13.8815 0.3990 2.3980
0.0080 -0.4991 9.5892 -12.3170 0.3988 2.3986 -1.0009 -13.8878 0.3990 2.3980
0.0080 -0.4805 9.5939 -12.3233 0.3988 2.3986 -1.0195 -13.8941 0.3990 2.3980
0.0080 -0.4619 9.5984 -12.3296 0.3988 2.3986 -1.0381 -13.9004 0.3990 2.3980
0.0080 -0.4432 9.6027 -12.3359 0.3988 2.3986 -1.0568 -13.9067 0.3990 2.3980
0.0080 -0.4245 9.6070 -12.3422 0.3988 2.3986 -1.0755 -13.9130 0.3990 2.3980
0.0080 -0.4057 9.6111 -12.3486 0.3988 2.3986 -1.0943 -13.9194 0.3990 2.3980
0.0080 -0.3870 9.6152 -12.3549 0.3988 2.3986 -1.1130 -13.9257 0.3990 2.3980
0.0080 -0.3682 9.6191 -12.3612 0.3988 2.3986 -1.1318 -13.9320 0.3990 2.3980
0.0080 -0.3494 9.6229 -12.3675 0.3988 2.3986 -1.1506 -13.9383 0.3990 2.3980
0.0080 -0.3305 9.6265 -12.3738 0.3988 2.3986 -1.1695 -13.9446 0.3990 2.3980
0.0080 -0.3117 9.6301 -12.3802 0.3988 2.3986 -1.1883 -13.9509 0.3990 2.3980
0.0080 -0.2928 9.6335 -12.3865 0.3988 2.3986 -1.2072 -13.9573 0.3990 2.3980
0.0080 -0.2739 9.6368 -12.3928 0.3988 2.3986 -1.2261 -13.9636 0.3990 2.3980
0.0080 -0.2550 9.6400 -12.3991 0.3988 2.3986 -1.2450 -13.9699 0.3990 2.3980
0.0080 -0.2360 9.6431 -12.4054 0.3988 2.3986 -1.2640 -13.9762 0.3990 2.3980
0.0080 -0.2171 9.6461 -12.4117 0.3988 2.3986 -1.2829 -13.9825 0.3990 2.3980
0.0080 -0.1981 9.6489 -12.4181 0.3988 2.3986 -1.3019 -13.9889 0.3990 2.3980
0.0080 -0.1791 9.6516 -12.4244 0.3988 2.3986 -1.3209 -13.9952 0.3990 2.3980
0.0080 -0.1601 9.6542 -12.4307 0.3988 2.3986 -1.3399 -14.0015 0.3990 2.3980
0.0080 -0.1411 9.6567 -12.4370 0.3988 2.3986 -1.3589 -14.0078 0.3990 2.3980
0.0080 -0.1220 9.6591 -12.4433 0.3988 2.3986 -1.3780 -14.0141 0.3990 2.3980
0.0080 -0.1030 9.6613 -12.4496 0.3988 2.3986 -1.3970 -14.0204 0.3990 2.3980
0.0080 -0.0839 9.6634 -12.4560 0.3988 2.3986 -1.4161 -14.0268 0.3990 2.3980
0.0080 -0.0648 9.6654 -12.4623 0.3988 2.3986 -1.4352 -14.0331 0.3990 2.3980
0.0080 -0.0457 9.6673 -12.4686 0.3988 2.3986 -1.4543 -14.0394 0.3990 2.3980
0.0080 -0.0266 9.6690 -12.4749 0.3988 2.3986 -1.4734 -14.0457 0.3990 2.3980
0.0080 -0.0075 9.6707 -12.4812 0.3988 2.3986 -1.4925 -14.0520 0.3990 2.3980
0.0080 0.0116 9.6722 -12.4876 0.3988 2.3986 -1.5116 -14.0584 0.3990 2.3980
0.0080 0.0308 9.6736 -12.4939 0.3988 2.3986 -1.5308 -14.0647 0.3990 2.3980
0.0080 0.0499 9.6748 -12.5002 0.3988 2.3986 -1.5499 -14.0710 0.3990 2.3980
0.0080 0.0691 9.6760 -12.5065 0.3988 2.3986 -1.5691 -14.0773 0.3990 2.3980
0.0080 0.0882 9.6770 -12.5128 0.3988 2.3986 -1.5882 -14.0836 0.3990 2.3980
0.0080 0.1074 9.6779 -12.5191 0.3988 2.3986 -1.6074 -14.0899 0.3990 2.3980
0.0080 0.1266 9.6787 -12.5255 0.3988 2.3986 -1.6266 -14.0963 0.3990 2.3980
0.0080 0.1458 9.6793 -12.5318 0.3988 2.3986 -1.6458 -14.1026 0.3990 2.3980
0.0080 0.1649 9.6799 -12.5381 0.3988 2.3986 -1.6649 -14.1089 0.3990 2.3980
0.0080 0.1841 9.6803 -12.5444 0.3988 2.3986 -1.6841 -14.1152 0.3990 2.3980
0.0080 0.2033 9.6806 -12.5507 0.3988 2.3986 -1.7033 -14.1215 0.3990 2.3980
0.0080 0.2225 9.6808 -12.5571 0.3988 2.3986 -1.7225 -14.1278 0.3990 2.3980
0.0080 0.2417 9.6808 -12.5634 0.3988 2.3986 -1.7417 -14.1342 0.3990 2.3980
0.0080 0.2609 9.6808 -12.5697 0.3988 2.3986 -1.7609 -14.1405 0.3990 2.3980
0.0080 0.2801 9.6806 -12.5760 0.3988 2.3986 -1.7801 -14.1468 0.3990 2.3980
0.0080 0.2993 9.6803 -12.5823 0.3988 2.3986 -1.7993 -14.1531 0.3990 2.3980
0.0080 0.3184 9.6799 -12.5886 0.3988 2.3986 -1.8184 -14.1594 0.3990 2.3980
0.0080 0.3376 9.6793 -12.5950 0.3988 2.3986 -1.8376 -14.1658 0.3990 2.3980
0.0080 0.3568 9.6786 -12.6013 0.3988 2.3986 -1.8568 -14.1721 0.3990 2.3980
0.0080 0.3760 9.6779 -12.6076 0.3988 2.3986 -1.8760 -14.1784 0.3990 2.3980
0.0080 0.3951 9.6769 -12.6139 0.3988 2.3986 -1.8951 -14.1847 0.3990 2.3980
0.0080 0.4143 9.6759 -12.6202 0.3988 2.3986 -1.9143 -14.1910 0.3990 2.3980
0.0080 0.4335 9.6748 -12.6265 0.3988 2.3986 -1.9335 -14.1973 0.3990 2.3980
0.0080 0.4526 9.6735 -12.6329 0.3988 2.3986 -1.9526 -14.2037 0.3990 2.3980
0.0080 0.4717 9.6721 -12.6392 0.3988 2.3986 -1.9717 -14.2100 0.3990 2.3980
0.0080 0.4909 9.6706 -12.6455 0.3988 2.3986 -1.9909 -14.2163 0.3990 2.3980
0.0080 0.5100 9.6689 -12.6518 0.3988 2.3986 -2.0100 -14.2226 0.3990 2.3980
0.0080 0.5291 9.6672 -12.6581 0.3988 2.3986 -2.0291 -14.2289 0.3990 2.3980
0.0080 0.5482 9.6653 -12.6645 0.3988 2.3986 -2.0482 -14.2352 0.3990 2.3980
0.0070 0.5649 9.6636 -12.6700 0.3988 2.3986 -2.0649 -14.2408 0.3990 2.3980
0.0070 0.5816 9.6617 -12.6755 0.3988 2.3986 -2.0816 -14.2463 0.3990 2.3980
0.0070 0.5983 9.6598 -12.6810 0.3988 2.3986 -2.0983 -14.2518 0.3990 2.3980
0.0070 0.6149 9.6578 -12.6866 0.3988 2.3986 -2.1149 -14.2574 0.3990 2.3980
0.0070 0.6316 9.6557 -12.6921 0.3988 2.3986 -2.1316 -14.2629 0.3990 2.3980
0.0080 0.6506 9.6532 -12.6984 0.3988 2.3986 -2.1506 -14.2692 0.3990 2.3980
0.0080 0.6696 9.6505 -12.7047 0.3988 2.3986 -2.1696 -14.2755 0.3990 2.3980
